Ticker,Model,p,q,AIC,MAE,Relative MAE,alpha,beta,delta,persistence,tomorrow_volatility,converged,train size,test size
NZF,APARCH,2,1,7417.472250276218,0.4622844894468341,0.8015865459059789,0.15483970075845163,0.8323751961961977,1.6943813085782842,0.9872148969546494,4.388066038922645,True,4292,314
NZF,EGARCH,1,2,7422.239758967414,0.4465490869264987,0.7743018603007819,0.35439476696471606,0.6676111144950855,,0.9601093719876785,3.372656262333258,True,4292,314
NZF,EGARCH,1,1,7430.979780874941,0.4489285780569322,0.7784278219538333,0.2858113641017873,0.9659264624738209,,0.9659264624738209,3.3874769054304283,True,4292,314
PKG,EGARCH,2,1,18262.226184642976,1.0892186969077553,0.7417987967822885,0.24102874717451891,0.994672183382345,,0.994672183382345,4.615704316447575,True,4712,314
PKG,EGARCH,1,2,18271.396271662546,1.0914350324086004,0.7433082044085625,0.16745370602424137,0.4852719547690184,,0.9892417187715413,4.884162355679207,True,4712,314
PKG,APARCH,1,2,18274.510854365963,1.0797617800834145,0.7353582816300221,0.09285916867467481,0.5236549233938735,0.958535177052148,1.0000001825117963,4.89278522113135,True,4712,314
PKG,EGARCH,1,1,18276.25261623435,1.0898962819081586,0.7422602575885011,0.11383359201852049,0.992347840189182,,0.992347840189182,5.00497031365569,True,4712,314
PKG,APARCH,1,1,18276.474272805415,1.0811568897757633,0.736308403670804,0.07105827852113655,0.9289417904602105,0.9415145539889178,1.000000068981347,5.022000682728949,True,4712,314
PKG,APARCH,2,1,18278.474354857604,1.0811586151093644,0.7363095786877156,0.0710555904303611,0.928944408362442,0.9414463869471539,0.9999999990991881,5.021935450852273,True,4712,314
PKG,GARCH,1,2,18304.090788987225,1.0690196159248553,0.7280424648245639,0.06146852960739325,0.4809879397501392,,0.9892824843047833,5.013205537395697,True,4712,314
PKG,GARCH,1,1,18306.673334401094,1.0690892322543477,0.7280898761567423,0.044061795482590656,0.9479426903554222,,0.9920044858380129,5.1124622240420905,True,4712,314
PKG,GARCH,2,1,18308.673335898406,1.0690914028806529,0.7280913544346914,0.04405977184092151,0.9479447478048483,,0.9920045204638005,5.1124022228988,True,4712,314
SYBT,APARCH,1,2,18481.88068011685,1.009285770169122,0.7395938559913685,0.1690526502494502,0.4602592465368765,1.1245236082035575,1.0000000000000182,6.258925171063284,True,4724,314
SYBT,EGARCH,2,1,18486.623536385712,1.0072771625118995,0.7381219697067436,0.3431245801873988,0.9828825123432257,,0.9828825123432257,5.746195786546797,True,4724,314
SYBT,APARCH,1,1,18487.904643187096,1.0060079538556528,0.7371919071299435,0.1322132309399805,0.8677867690600809,1.1560335457487958,1.0000000000000613,6.520021449728113,True,4724,314
SYBT,APARCH,2,1,18489.90464413233,1.0060067204851155,0.7371910033291584,0.13221317230348456,0.8677868243130343,1.1560433315650265,1.0000000001001688,6.520023517063537,True,4724,314
SYBT,EGARCH,1,2,18493.993971901742,1.0065326295321362,0.7375763838739783,0.291803346230188,0.6202469476777438,,0.9689987349841568,5.955801976148657,True,4724,314
SYBT,EGARCH,1,1,18500.10065330109,1.001111364535543,0.7336037386612062,0.23048323612881166,0.9737387049041811,,0.9737387049041811,6.037931374605435,True,4724,314
SYBT,GARCH,1,2,18501.971678804162,0.9950609075263385,0.7291700282471599,0.1514289342083795,0.48018338092218854,,0.9722959643022635,6.393503249330441,True,4724,314
SYBT,GARCH,1,1,18506.32264401862,0.9942141187528111,0.7285495104585078,0.11787955703097869,0.8595538282360822,,0.9774333852670609,6.503556748879177,True,4724,314
SYBT,GARCH,2,1,18508.32264428794,0.9942090986892717,0.7285458318094471,0.11787463080153435,0.8595590726588161,,0.9774337034603505,6.503556202053121,True,4724,314
TNXP,EGARCH,2,1,7473.431742713428,5.592878383179086,0.8482207309143127,0.3202844327690114,0.9446598485749444,,0.9446598485749444,11.776379660090667,True,1279,314
TNXP,APARCH,1,2,7474.096492071358,5.9209257016061985,0.8979726684940033,0.1902718439362133,0.44867404579204523,0.9551388760425159,0.973530470196614,13.157900375220711,True,1279,314
TNXP,APARCH,1,1,7474.25489366054,5.9153200211928985,0.8971225061962244,0.15154425621601347,0.8212949201708938,0.9533094645289438,0.9728391763869073,12.689534935103719,True,1279,314
TNXP,EGARCH,1,2,7474.92939189245,5.569324454054246,0.8446485218281535,0.27632584977154234,0.575828906796059,,0.9019619473486332,11.21796747882392,True,1279,314
TNXP,EGARCH,1,1,7475.353661947907,5.552745210814196,0.8421340995833617,0.22332650995586875,0.9115340173969831,,0.9115340173969831,10.685012465677348,True,1279,314
TNXP,APARCH,2,1,7476.254894298803,5.915433129094324,0.897139660237533,0.15153109947806753,0.8213190641289739,0.9532460506999471,0.9728501636070415,12.690375089103322,True,1279,314
TNXP,GARCH,1,1,7489.832032243585,6.039689186502585,0.9159844404409346,0.10527567205409828,0.8110357787865138,,0.916311450840612,14.762554346121918,True,1279,314
TNXP,GARCH,1,2,7489.910895176395,6.009317430073218,0.911378233820181,0.14655828671479562,0.3844023078232559,,0.8916515872052586,14.901863317072884,True,1279,314
TNXP,GARCH,2,1,7491.8320324661,6.039831908324143,0.9160060857547615,0.10528988340224814,0.8110261478302044,,0.9163160312324529,14.762849697373902,True,1279,314
